NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
6,Município,1006,Hectares,16911,4104105,Campo do Tenente - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,16911,4104105,Campo do Tenente - PR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4104105,Campo do Tenente - PR,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4104105,Campo do Tenente - PR,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,219089,4104105,Campo do Tenente - PR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,19700,4104204,Campo Largo - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,19700,4104204,Campo Largo - PR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4104204,Campo Largo - PR,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4104204,Campo Largo - PR,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,238936,4104204,Campo Largo - PR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,8401,4104253,Campo Magro - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,8401,4104253,Campo Magro - PR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4104253,Campo Magro - PR,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4104253,Campo Magro - PR,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,101869,4104253,Campo Magro - PR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,88508,4104303,Campo Mourão - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,88508,4104303,Campo Mourão - PR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4104303,Campo Mourão - PR,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4104303,Campo Mourão - PR,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,596689,4104303,Campo Mourão - PR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,41928,4104402,Cândido de Abreu - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,41928,4104402,Cândido de Abreu - PR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4104402,Cândido de Abreu - PR,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4104402,Cândido de Abreu - PR,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,305023,4104402,Cândido de Abreu - PR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,84735,4104428,Candói - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,84735,4104428,Candói - PR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4104428,Candói - PR,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4104428,Candói - PR,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,862550,4104428,Candói - PR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,26821,4104451,Cantagalo - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,26821,4104451,Cantagalo - PR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4104451,Cantagalo - PR,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4104451,Cantagalo - PR,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,226709,4104451,Cantagalo - PR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,35121,4104501,Capanema - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,34321,4104501,Capanema - PR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4104501,Capanema - PR,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4104501,Capanema - PR,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,103555,4104501,Capanema - PR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,15702,4104600,Capitão Leônidas Marques - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,15702,4104600,Capitão Leônidas Marques - PR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4104600,Capitão Leônidas Marques - PR,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4104600,Capitão Leônidas Marques - PR,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,106025,4104600,Capitão Leônidas Marques - PR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,47512,4104659,Carambeí - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,47512,4104659,Carambeí - PR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4104659,Carambeí - PR,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4104659,Carambeí - PR,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,321763,4104659,Carambeí - PR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,11063,4104709,Carlópolis - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,11063,4104709,Carlópolis - PR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4104709,Carlópolis - PR,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4104709,Carlópolis - PR,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,303547,4104709,Carlópolis - PR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,180455,4104808,Cascavel - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,180455,4104808,Cascavel - PR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4104808,Cascavel - PR,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4104808,Cascavel - PR,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,1313564,4104808,Cascavel - PR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,116967,4104907,Castro - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,116967,4104907,Castro - PR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4104907,Castro - PR,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4104907,Castro - PR,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,861885,4104907,Castro - PR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,32067,4105003,Catanduvas - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,32067,4105003,Catanduvas - PR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4105003,Catanduvas - PR,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4105003,Catanduvas - PR,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,270984,4105003,Catanduvas - PR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,31291,4105102,Centenário do Sul - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,31291,4105102,Centenário do Sul - PR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4105102,Centenário do Sul - PR,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4105102,Centenário do Sul - PR,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,218260,4105102,Centenário do Sul - PR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,22103,4105201,Cerro Azul - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,22103,4105201,Cerro Azul - PR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4105201,Cerro Azul - PR,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4105201,Cerro Azul - PR,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,390713,4105201,Cerro Azul - PR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,36554,4105300,Céu Azul - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,36554,4105300,Céu Azul - PR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4105300,Céu Azul - PR,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4105300,Céu Azul - PR,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,206772,4105300,Céu Azul - PR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,68700,4105409,Chopinzinho - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,68700,4105409,Chopinzinho - PR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4105409,Chopinzinho - PR,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4105409,Chopinzinho - PR,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,314688,4105409,Chopinzinho - PR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,40196,4105508,Cianorte - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,40196,4105508,Cianorte - PR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4105508,Cianorte - PR,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4105508,Cianorte - PR,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,257140,4105508,Cianorte - PR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,13440,4105607,Cidade Gaúcha - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,13440,4105607,Cidade Gaúcha - PR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4105607,Cidade Gaúcha - PR,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4105607,Cidade Gaúcha - PR,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,107099,4105607,Cidade Gaúcha - PR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,80139,4105706,Clevelândia - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,79689,4105706,Clevelândia - PR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4105706,Clevelândia - PR,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4105706,Clevelândia - PR,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,506952,4105706,Clevelândia - PR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,307,4105805,Colombo - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,307,4105805,Colombo - PR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4105805,Colombo - PR,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4105805,Colombo - PR,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,11185,4105805,Colombo - PR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,20655,4105904,Colorado - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,20655,4105904,Colorado - PR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4105904,Colorado - PR,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4105904,Colorado - PR,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,195901,4105904,Colorado - PR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,39025,4106001,Congonhinhas - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,39025,4106001,Congonhinhas - PR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4106001,Congonhinhas - PR,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4106001,Congonhinhas - PR,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,290860,4106001,Congonhinhas - PR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,19268,4106100,Conselheiro Mairinck - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,19268,4106100,Conselheiro Mairinck - PR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4106100,Conselheiro Mairinck - PR,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4106100,Conselheiro Mairinck - PR,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,183097,4106100,Conselheiro Mairinck - PR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,27765,4106209,Contenda - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,27765,4106209,Contenda - PR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4106209,Contenda - PR,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4106209,Contenda - PR,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,381433,4106209,Contenda - PR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,67121,4106308,Corbélia - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,67121,4106308,Corbélia - PR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4106308,Corbélia - PR,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4106308,Corbélia - PR,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,562951,4106308,Corbélia - PR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,69075,4106407,Cornélio Procópio - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,69075,4106407,Cornélio Procópio - PR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4106407,Cornélio Procópio - PR,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4106407,Cornélio Procópio - PR,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,424944,4106407,Cornélio Procópio - PR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,23606,4106456,Coronel Domingos Soares - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,23485,4106456,Coronel Domingos Soares - PR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4106456,Coronel Domingos Soares - PR,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4106456,Coronel Domingos Soares - PR,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,262952,4106456,Coronel Domingos Soares - PR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,50286,4106506,Coronel Vivida - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,50286,4106506,Coronel Vivida - PR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4106506,Coronel Vivida - PR,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4106506,Coronel Vivida - PR,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,291373,4106506,Coronel Vivida - PR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,6533,4106555,Corumbataí do Sul - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,6533,4106555,Corumbataí do Sul - PR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4106555,Corumbataí do Sul - PR,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4106555,Corumbataí do Sul - PR,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,30049,4106555,Corumbataí do Sul - PR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,10751,4106571,Cruzeiro do Iguaçu - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,10751,4106571,Cruzeiro do Iguaçu - PR,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4106571,Cruzeiro do Iguaçu - PR,2022,2022,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4106571,Cruzeiro do Iguaçu - PR,2022,2022,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,51850,4106571,Cruzeiro do Iguaçu - PR,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,26536,4106605,Cruzeiro do Oeste - PR,2022,2022,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,26536,4106605,Cruzeiro do Oeste - PR,2022,2022,216,Área colhida,0,Total
